id,run_number,trial,block,stim1,stim2,feedback,choice,outcome,times_too_slow,trial_started,iti,stim_time,choice_time,reaction_time,correct_choice,feedback_lag,feedback_time,every_ten,trial_type,next_start,too_slow_lead
220256,2,73,1001,39,-1000,0,1,1,0,750.343633174896,2.38,752.772839069366,754.135958194733,1.36524415016174,1,0.93,755.105465173721,0,accrej,765.810860157013,1
220256,2,74,1001,183,185,1,1,1,1,765.810860157013,4.54,770.386743068695,771.583747148514,1.1955189704895,1,2.34,774.169989109039,0,new_learn,775.22776722908,0
220256,2,75,1001,183,185,1,1,-1,0,775.22776722908,3.08,778.353115081787,779.326356172562,0.971168994903564,1,1.02,781.902798175812,0,new_learn,782.955883026123,0
220256,2,76,1001,35,-1000,0,0,-1,0,782.955883026123,1.97,784.969372034073,786.28418803215,1.32175421714783,1,3.66,789.985995054245,0,accrej,791.035136222839,0
220256,2,77,1001,185,183,1,0,1,0,791.035136222839,2.95,794.036381006241,795.367400169373,1.32633113861084,1,5.25,800.653312206268,0,new_learn,801.710312128067,0
220256,2,78,1001,184,185,1,1,1,0,801.710312128067,2.23,803.986020088196,805.266905069351,1.27516293525696,0,2.52,807.85326218605,0,new_learn,816.798948049545,1
220256,2,79,1001,183,184,1,1,1,1,816.798948049545,2.83,819.680470228195,820.404014110565,0.716128826141357,1,4.32,824.763597011566,0,new_learn,825.820953130722,0
220256,2,80,1001,31,-1000,0,0,1,0,825.820953130722,3.96,829.83610701561,832.636883020401,2.81355094909668,1,3.51,836.203751087189,837.233096122742,accrej,839.789244174957,0
220256,2,81,1001,42,-1000,0,1,0,0,839.789244174957,1.93,841.769773006439,843.695793151855,1.93336796760559,1,2.49,846.236379146576,0,accrej,847.275937080383,0
220256,2,82,1001,184,183,1,0,1,0,847.275937080383,1.81,849.135992050171,850.937736034393,1.79726815223694,1,4.03,855.009231090546,0,new_learn,856.040807008743,0
220256,2,83,1001,68,-1000,0,0,0,0,856.040807008743,2.59,858.67547917366,860.573842048645,1.91056704521179,1,1.97,862.60292506218,0,accrej,863.650218009949,0
220256,2,84,1001,185,184,1,1,-1,0,863.650218009949,5,868.690674066544,871.291149139404,2.59934115409851,1,4.97,876.290270090103,0,new_learn,,
220256,3,1,1002,188,186,1,0,1,0,2.5586199760437,2.36,4.97445487976074,6.3629310131073,1.38038492202759,1,4.26,10.6629369258881,0,new_learn,11.7215659618378,0
220256,3,2,1002,186,187,1,1,1,0,11.7215659618378,2.35,14.1125349998474,15.6583340167999,1.54054880142212,1,0.79,18.2463428974152,0,new_learn,19.3049697875977,0
220256,3,3,1002,43,-1000,0,0,1,0,19.3049697875977,1.81,21.162889957428,23.0141649246216,1.85956692695618,1,2.76,25.8294699192047,0,accrej,26.8701868057251,0
220256,3,4,1002,186,188,1,1,1,0,26.8701868057251,3.6,30.5127959251404,31.5724408626556,1.05520296096802,1,1.85,34.1710259914398,0,new_learn,35.225900888443,0
220256,3,5,1002,97,-1000,0,0,1,0,35.225900888443,4.41,39.6961998939514,42.5892798900604,2.90951204299927,1,4.02,46.6627089977264,0,accrej,47.6905398368835,0
220256,3,6,1002,187,188,1,1,0,0,47.6905398368835,2.58,50.3185958862305,52.4316499233246,2.10428595542908,0,3.36,55.8182179927826,0,new_learn,56.8785629272461,0
220256,3,7,1002,187,186,1,0,1,0,56.8785629272461,3.52,60.450443983078,61.5955858230591,1.13854002952576,1,2.42,64.183758020401,0,new_learn,65.2435779571533,0
220256,3,8,1002,53,-1000,0,0,-1,0,65.2435779571533,2.06,67.3457958698273,68.8416199684143,1.50740098953247,1,1.15,70.0493838787079,0,accrej,71.0939018726349,0
220256,3,9,1002,188,187,1,1,0,0,71.0939018726349,3.94,75.0652918815613,76.1316678524017,1.06520009040833,1,1.77,78.715206861496,0,new_learn,79.7745938301086,0
220256,3,10,1002,187,186,1,0,0,0,79.7745938301086,5.24,85.0474169254303,85.8247208595276,0.774980068206787,1,4.92,90.7802410125732,91.7908790111542,new_learn,94.3502798080444,0
220256,3,11,1002,188,187,1,1,1,0,94.3502798080444,1.78,96.1811048984528,97.3039009571075,1.11952209472656,1,4.91,102.246351957321,0,new_learn,103.305598020554,0
220256,3,12,1002,186,187,1,0,-1,0,103.305598020554,4.18,107.529141902924,108.919806957245,1.38468503952026,0,3.03,111.979546785355,0,new_learn,113.041880846024,0
220256,3,13,1002,50,-1000,0,0,1,0,113.041880846024,2.3,115.396185874939,116.313194990158,0.92425799369812,1,2.95,119.312416791916,0,accrej,120.365716934204,0
220256,3,14,1002,30,-1000,0,0,-1,0,120.365716934204,1.86,122.279186010361,123.797691822052,1.53159618377686,0,4.97,128.82489490509,0,accrej,129.880479812622,0
220256,3,15,1002,188,186,1,1,-1,0,129.880479812622,2.08,132.007714986801,133.387221813202,1.37660980224609,0,0.79,135.974349975586,0,new_learn,137.030719995499,0
220256,3,16,1002,186,188,1,1,0,0,137.030719995499,3.13,140.212771892548,142.051867961884,1.8339409828186,1,5.21,147.306175947189,0,new_learn,148.354995012283,0
220256,3,17,1002,187,188,1,1,0,0,148.354995012283,2.11,150.529195785522,151.908655881882,1.37294101715088,0,2.71,154.654600858688,0,new_learn,155.676702976227,0
220256,3,18,1002,187,188,1,1,0,0,155.676702976227,6.12,161.845690011978,163.559823989868,1.70793700218201,0,1.2,166.169848918915,0,new_learn,167.193678855896,0
220256,3,19,1002,87,-1000,0,1,0,0,167.193678855896,1.84,169.079294919968,171.175332784653,2.10760807991028,1,4.22,175.429039001465,0,accrej,176.468333959579,0
220256,3,20,1002,188,186,1,0,0,0,176.468333959579,6.9,183.417786836624,184.537351846695,1.11276912689209,1,4.3,188.867268800735,189.876426935196,new_learn,192.417320013046,0
220256,3,21,1002,186,188,1,1,-1,0,192.417320013046,1.84,194.312754869461,195.665005922318,1.35023999214172,1,4.15,199.848858833313,0,new_learn,200.877118825912,0
220256,3,22,1002,57,-1000,0,1,0,0,200.877118825912,2.35,203.265117883682,205.35607790947,2.10024809837341,1,4.18,209.581159830093,0,accrej,210.642024993896,0
220256,3,23,1002,91,-1000,0,1,-1,0,210.642024993896,2.07,212.748966932297,214.956142902374,2.2121889591217,0,4.74,219.729581832886,0,accrej,220.786724805832,0
220256,3,24,1002,49,-1000,0,0,0,0,220.786724805832,2.63,223.462301015854,224.676957845688,1.22742295265198,1,3.24,227.979059934616,0,accrej,229.032896995544,0
220256,3,25,1002,41,-1000,0,0,-1,0,229.032896995544,3.6,232.679443836212,233.672308921814,0.993578910827637,1,1.82,235.54570889473,0,accrej,236.606057882309,0
220256,3,26,1002,18,-1000,0,1,1,0,236.606057882309,7.21,243.862406015396,246.08936882019,2.23395490646362,1,1.03,247.145598888397,0,accrej,248.197630882263,0
220256,3,27,1002,104,-1000,0,0,1,0,248.197630882263,3.73,251.979064941406,253.560348987579,1.5924129486084,1,5.05,258.645613908768,0,accrej,259.669684886932,0
220256,3,28,1002,186,187,1,1,1,0,259.669684886932,3.5,263.212710857391,264.285439968109,1.06807494163513,1,3.29,267.596186876297,0,new_learn,275.568856954575,1
220256,3,29,1002,188,187,1,0,0,1,275.568856954575,1.85,277.462284803391,278.80048084259,1.33546209335327,0,2.97,281.805100917816,0,new_learn,298.464581012726,2
220256,3,30,1002,68,-1000,0,0,0,2,298.464581012726,2.69,301.202232837677,302.254772901535,1.06029105186462,1,0.91,303.21878194809,304.237917900085,accrej,306.772964954376,0
220256,3,31,1002,106,-1000,0,0,1,0,306.772964954376,5.69,312.500765800476,313.643696784973,1.1473388671875,1,5.29,318.983403921127,0,accrej,320.024258852005,0
220256,3,32,1002,45,-1000,0,0,0,0,320.024258852005,5.24,325.312238931656,326.479317903519,1.18115305900574,0,1.26,327.781994819641,0,accrej,328.833177804947,0
220256,3,33,1002,187,186,1,0,1,0,328.833177804947,7.74,336.614597797394,337.565235853195,0.944451093673706,1,1.88,340.163689851761,0,new_learn,341.190724849701,0
220256,3,34,1002,84,-1000,0,1,-1,0,341.190724849701,2.45,343.680255889893,345.796424865723,2.12459182739258,1,4.89,350.728937864304,0,accrej,360.794450998306,1
220256,3,35,1002,89,-1000,0,0,1,1,360.794450998306,3.96,364.812560796738,366.196995973587,1.38991808891296,1,5.08,371.329317808151,0,accrej,372.383589982986,0
220256,3,36,1002,187,186,1,0,1,0,372.383589982986,2.33,374.759172916412,375.855276823044,1.09026908874512,1,1.09,378.429407835007,0,new_learn,379.478318929672,0
220256,3,37,1002,186,187,1,1,1,0,379.478318929672,1.83,381.362514019012,383.521160840988,2.15406584739685,1,1.19,386.096085786819,0,new_learn,387.1541929245,0
220256,3,38,1002,52,-1000,0,0,-1,0,387.1541929245,3.29,390.478801012039,391.981746912003,1.50819087028503,1,2.56,394.578809976578,0,accrej,395.648180961609,0
220256,3,39,1002,91,-1000,0,0,1,0,395.648180961609,3.36,399.062361955643,400.46266078949,1.4094340801239,1,3.09,403.622308969498,0,accrej,412.067276954651,1
220256,3,40,1002,188,186,1,0,0,1,412.067276954651,2.31,414.428881883621,415.294309854507,0.8609619140625,1,2.64,417.970477819443,418.980893850327,new_learn,421.529935836792,0
220256,3,41,1002,37,-1000,0,1,-1,0,421.529935836792,4.84,426.429112911224,428.050468921661,1.63568902015686,0,0.92,429.002275943756,0,accrej,430.042284965515,0
220256,3,42,1002,62,-1000,0,1,-1,0,430.042284965515,3.2,433.284739971161,434.931646823883,1.65850114822388,1,3.05,438.029002904892,0,accrej,439.110996007919,0
220256,3,43,1002,188,187,1,0,-1,0,439.110996007919,1.93,441.100662946701,442.2121489048,1.10685086250305,0,3.58,445.816735982895,0,new_learn,454.214526891708,1
220256,3,44,1002,187,188,1,0,1,1,454.214526891708,2.25,456.514880895615,457.371962785721,0.855408906936646,1,1.01,459.948019981384,0,new_learn,460.971980810165,0
220256,3,45,1002,186,188,1,1,1,0,460.971980810165,3.53,464.563887834549,466.148151874542,1.58211517333984,1,1.64,468.730437994003,0,new_learn,477.589986801147,1
220256,3,46,1002,24,-1000,0,1,1,1,477.589986801147,2.73,480.362482786179,482.368855953217,2.01252412796021,1,3.44,485.845431804657,0,accrej,486.901262998581,0
220256,3,47,1002,188,187,1,0,0,0,486.901262998581,1.86,488.812336921692,489.908316850662,1.08905005455017,0,1.74,492.495352983475,0,new_learn,493.517181873322,0
220256,3,48,1002,45,-1000,0,0,-1,0,493.517181873322,3.99,497.562438964844,498.61314702034,1.06392598152161,0,1.98,500.645700931549,0,accrej,501.686149835587,0
220256,3,49,1002,187,188,1,1,0,0,501.686149835587,4.13,505.862327814102,506.780085802078,0.912518978118896,0,1.08,509.362552881241,0,new_learn,510.419993877411,0
220256,3,50,1002,65,-1000,0,0,-1,0,510.419993877411,4.74,515.212324857712,516.794368982315,1.59838604927063,1,3.99,520.828644990921,521.839099884033,accrej,524.397911787033,0
220256,3,51,1002,186,187,1,1,1,0,524.397911787033,1.88,526.32866191864,527.314718961716,0.979531049728394,1,3.83,531.178560018539,0,new_learn,532.201928853989,0
220256,3,52,1002,53,-1000,0,0,1,0,532.201928853989,3.05,535.304557800293,536.631425857544,1.33964800834656,1,1.44,538.121031999588,0,accrej,539.160972833633,0
220256,3,53,1002,42,-1000,0,0,-1,0,539.160972833633,3.02,542.229044914246,543.880697011948,1.6546847820282,0,1.27,545.225817918777,0,accrej,554.370646953583,1
220256,3,54,1002,92,-1000,0,1,0,1,554.370646953583,3.02,557.435031890869,558.697052001953,1.27024483680725,1,5.17,563.901208877563,0,accrej,564.973124980927,0
220256,3,55,1002,187,186,1,0,1,0,564.973124980927,3.97,568.983633995056,569.850942850113,0.862414836883545,1,2.17,572.445239782333,0,new_learn,573.467750787735,0
220256,3,56,1002,188,186,1,0,0,0,573.467750787735,1.89,575.399243831635,576.867501020432,1.46072006225586,1,5.21,582.131770849228,0,new_learn,583.156821966171,0
220256,3,57,1002,186,188,1,1,0,0,583.156821966171,1.89,585.081332921982,586.311277866364,1.2256600856781,1,4.81,591.164197921753,0,new_learn,592.225281953812,0
220256,3,58,1002,187,188,1,0,1,0,592.225281953812,2.48,594.751817941666,596.403302907944,1.64664006233215,1,4.55,600.979147911072,0,new_learn,602.011729001999,0
220256,3,59,1002,57,-1000,0,0,-1,0,602.011729001999,2.14,604.214942932129,605.528301954269,1.33055400848389,0,0.83,606.395113945007,0,accrej,607.446088790894,0
220256,3,60,1002,79,-1000,0,0,1,0,607.446088790894,2,609.495659828186,610.868113994598,1.38031697273254,1,4.85,615.762164831161,616.79141998291,accrej,619.318087816238,0
220256,3,61,1002,16,-1000,0,0,1,0,619.318087816238,2.6,621.96221280098,624.244251012802,2.2835521697998,1,4.56,628.845232009888,0,accrej,629.884432792664,0
220256,3,62,1002,186,188,1,0,1,0,629.884432792664,8.2,638.128460884094,639.502686977386,1.3688440322876,0,4.36,643.878906011581,0,new_learn,652.073431015015,1
220256,3,63,1002,188,187,1,0,0,1,652.073431015015,2.05,654.172144889832,655.034101963043,0.858545064926147,0,1.7,657.621474981308,0,new_learn,658.643523931503,0
220256,3,64,1002,108,-1000,0,0,-1,0,658.643523931503,2.02,660.712033987045,661.95923781395,1.25511503219604,0,1.11,663.120976924896,0,accrej,664.155360937119,0
220256,3,65,1002,186,187,1,1,1,0,664.155360937119,2.28,666.487291812897,669.468698978424,2.97496104240417,1,2.73,672.245074987411,0,new_learn,681.497586965561,1
220256,3,66,1002,41,-1000,0,0,-1,1,681.497586965561,3.16,684.701435804367,687.448689937592,2.75348901748657,1,1.78,689.28443479538,0,accrej,690.317045927048,0
220256,3,67,1002,96,-1000,0,1,0,0,690.317045927048,1.81,692.18395781517,693.272728919983,1.10235810279846,1,0.71,694.016875982285,0,accrej,695.083110809326,0
220256,3,68,1002,188,186,1,0,0,0,695.083110809326,1.99,697.128691911697,698.08232998848,0.949558973312378,1,4.12,702.232808828354,0,new_learn,703.293673992157,0
220256,3,69,1002,187,186,1,0,1,0,703.293673992157,3.56,706.898363828659,707.850337982178,0.947070121765137,1,4.8,712.680818796158,0,new_learn,713.704123973846,0
220256,3,70,1002,67,-1000,0,0,1,0,713.704123973846,2.66,716.397414922714,718.575335979462,2.17863893508911,1,5.09,723.729865789413,724.763932943344,accrej,727.329538822174,0
220256,3,71,1002,98,-1000,0,0,1,0,727.329538822174,3.61,730.97854590416,731.892035007477,0.913290023803711,1,4.73,736.661618947983,0,accrej,737.713527917862,0
220256,3,72,1002,22,-1000,0,0,1,0,737.713527917862,1.81,739.57851600647,741.425926923752,1.85783815383911,1,1.38,742.844986915588,0,accrej,743.884093999863,0
220256,3,73,1002,105,-1000,0,1,-1,0,743.884093999863,2.12,746.044989824295,747.45375585556,1.41662883758545,1,2.01,749.495015859604,0,accrej,750.537451982498,0
220256,3,74,1002,50,-1000,0,1,1,0,750.537451982498,2.96,753.544902801514,754.825646877289,1.28964400291443,1,1.18,756.04495382309,0,accrej,757.086938858032,0
220256,3,75,1002,188,187,1,1,1,0,757.086938858032,2.03,759.162232875824,760.675132989883,1.51150894165039,1,1.45,763.262069940567,0,new_learn,764.303498983383,0
220256,3,76,1002,186,188,1,1,-1,0,764.303498983383,1.84,766.190617799759,767.314345836639,1.11727714538574,1,4.23,771.57860994339,0,new_learn,772.638020992279,0
220256,3,77,1002,78,-1000,0,1,0,0,772.638020992279,3.09,775.789788007736,776.836869955063,1.05839800834656,1,2.91,779.788985967636,0,accrej,780.851161956787,0
220256,3,78,1002,83,-1000,0,0,1,0,780.851161956787,4.22,785.122720956802,786.463340997696,1.34834313392639,1,4.62,791.144750833511,0,accrej,792.197918891907,0
220256,3,79,1002,31,-1000,0,0,1,0,792.197918891907,1.87,794.1205098629,795.554900884628,1.44073700904846,1,4.82,800.436970949173,0,accrej,801.474708795547,0
220256,3,80,1002,188,186,1,0,0,0,801.474708795547,4.25,805.768718957901,806.909564971924,1.13733983039856,1,3.27,810.218518972397,811.229098796844,new_learn,813.775195837021,0
220256,3,81,1002,186,187,1,1,0,0,813.775195837021,2.07,815.884081840515,816.989105939865,1.10186195373535,1,4.99,822.033094882965,0,new_learn,823.054003000259,0
220256,3,82,1002,187,186,1,0,-1,0,823.054003000259,2.96,826.066111803055,827.60893201828,1.53753113746643,1,1.29,830.199319839478,0,new_learn,838.182703971863,1
220256,3,83,1002,187,188,1,1,-1,1,838.182703971863,1.86,840.09475684166,840.922024011612,0.82265305519104,0,4.71,845.663769960403,0,new_learn,846.712044000626,0
220256,3,84,1002,94,-1000,0,1,1,0,846.712044000626,5,851.762617826462,853.02592587471,1.26503992080688,0,0.95,854.012293815613,0,accrej,,
220256,4,1,1003,102,-1000,0,0,-1,0,2.54605388641357,2.3,4.89435386657715,6.29960298538208,1.40599203109741,0,2.21,8.54370379447937,0,accrej,9.58687090873718,0
220256,4,2,1003,113,-1000,0,1,1,0,9.58687090873718,1.78,11.4096908569336,12.9500968456268,1.55479502677917,1,3.75,16.7428529262543,0,accrej,17.7863049507141,0
220256,4,3,1003,189,190,1,0,-1,0,17.7863049507141,3.26,21.0761468410492,22.5464580059052,1.46505618095398,0,4.91,27.492931842804,0,new_learn,28.5190148353577,0
220256,4,4,1003,190,191,1,1,1,0,28.5190148353577,3.14,31.6928298473358,32.66477394104,0.965249061584473,0,4.46,37.1594638824463,0,new_learn,38.1812448501587,0
220256,4,5,1003,189,191,1,0,-1,0,38.1812448501587,3.02,41.2428247928619,42.0741930007935,0.829852104187012,0,3.17,45.2761340141296,0,new_learn,46.3007299900055,0
220256,4,6,1003,74,-1000,0,0,0,0,46.3007299900055,2.67,49.0094318389893,49.8528368473053,0.849869012832642,1,4.76,54.6594228744507,0,accrej,55.7114958763123,0
220256,4,7,1003,112,-1000,0,0,1,0,55.7114958763123,1.88,57.6431570053101,58.8265068531036,1.18687796592712,1,3.55,62.4427239894867,0,accrej,63.4829638004303,0
220256,4,8,1003,190,189,1,1,1,0,63.4829638004303,1.97,65.4933218955994,67.2648839950562,1.76929903030396,0,5.13,72.4266419410706,0,new_learn,73.4797348976135,0
220256,4,9,1003,33,-1000,0,1,1,0,73.4797348976135,2.67,76.1927378177643,78.8134489059448,2.62625503540039,1,2.7,81.5340459346771,0,accrej,82.5822148323059,0
220256,4,10,1003,70,-1000,0,0,1,0,82.5822148323059,2.73,85.3670198917389,87.1102979183197,1.75111103057861,1,2.86,90.0263760089874,91.0493998527527,accrej,93.5904929637909,0
220256,4,11,1003,191,189,1,0,1,0,93.5904929637909,4.7,98.3319759368896,99.7556920051575,1.41847705841064,1,2.66,102.430855989456,0,new_learn,103.453696012497,0
220256,4,12,1003,191,190,1,0,-1,0,103.453696012497,1.86,105.359365940094,106.874400854111,1.5132360458374,0,4.89,111.780122995377,0,new_learn,112.838485002518,0
220256,4,13,1003,190,191,1,1,-1,0,112.838485002518,5.96,118.843197822571,120.053622961044,1.20702910423279,0,3.7,123.778520822525,0,new_learn,124.830920934677,0
220256,4,14,1003,82,-1000,0,0,1,0,124.830920934677,4.35,129.227699995041,130.357445001602,1.13175106048584,1,2.45,132.860239028931,0,accrej,133.894482851028,0
220256,4,15,1003,51,-1000,0,1,1,0,133.894482851028,2.54,136.47655582428,137.900970935822,1.42758107185364,1,5.12,143.0428378582,0,accrej,144.088830947876,0
220256,4,16,1003,15,-1000,0,1,-1,0,144.088830947876,1.84,145.959438800812,148.119566917419,2.16233491897583,1,3.16,151.309237003326,0,accrej,152.351320981979,0
220256,4,17,1003,19,-1000,0,1,1,0,152.351320981979,2.41,154.809544801712,156.340633869171,1.54033899307251,0,2.45,158.825958967209,0,accrej,159.895936965942,0
220256,4,18,1003,190,189,1,1,-1,0,159.895936965942,2.84,162.776008844376,163.789759874344,1.01210117340088,0,1.54,166.376402854919,0,new_learn,167.436560869217,0
220256,4,19,1003,56,-1000,0,1,1,0,167.436560869217,2.28,169.759208917618,171.015954017639,1.26853489875793,1,3.4,174.455017805099,0,accrej,175.50021481514,0
220256,4,20,1003,191,189,1,0,1,0,175.50021481514,3.74,179.287391901016,181.065998792648,1.77354407310486,1,3.34,184.436592817307,185.440253019333,new_learn,187.980464935303,0
220256,4,21,1003,189,191,1,1,-1,0,187.980464935303,2.04,190.070057868958,191.21221780777,1.13888502120972,1,1.11,193.79319691658,0,new_learn,194.85018992424,0
220256,4,22,1003,191,190,1,0,1,0,194.85018992424,3.06,197.959553003311,198.984258890152,1.02159285545349,0,1.02,201.575927972794,0,new_learn,202.604417800903,0
220256,4,23,1003,189,190,1,0,0,0,202.604417800903,2.99,205.642935991287,206.952973842621,1.30796885490417,0,1.58,209.533677816391,0,new_learn,210.589038848877,0
220256,4,24,1003,190,189,1,1,-1,0,210.589038848877,2.43,213.066677808762,213.897076845169,0.823561191558838,0,4.19,218.125689983368,0,new_learn,219.148211956024,0
220256,4,25,1003,17,-1000,0,0,-1,0,219.148211956024,2.77,221.975863933563,222.919710874557,0.954664945602417,1,1.63,224.598275899887,0,accrej,225.640049934387,0
220256,4,26,1003,190,191,1,1,-1,0,225.640049934387,1.76,227.442430973053,228.571056842804,1.1235499382019,0,0.95,231.147727012634,0,new_learn,232.206830978394,0
220256,4,27,1003,189,191,1,1,1,0,232.206830978394,2.42,234.680464029312,236.120674848557,1.43266296386719,1,1.03,238.712955951691,0,new_learn,239.765115976334,0
220256,4,28,1003,71,-1000,0,0,1,0,239.765115976334,2.39,242.195791006088,243.140685796738,0.946171998977661,1,4.85,248.046694993973,0,accrej,249.084491968155,0
220256,4,29,1003,191,189,1,1,-1,0,249.084491968155,5.18,254.311152935028,255.364657878876,1.05146288871765,0,2.3,257.944015026093,0,new_learn,258.982839822769,0
220256,4,30,1003,20,-1000,0,1,1,0,258.982839822769,4.15,263.176493883133,264.772426843643,1.60136294364929,1,5.17,269.975631952286,271.007929801941,accrej,273.562481880188,0
220256,4,31,1003,106,-1000,0,0,1,0,273.562481880188,3.65,277.274729967117,279.782329797745,2.5212619304657,1,0.83,280.659621953964,0,accrej,281.715492010117,0
220256,4,32,1003,25,-1000,0,1,0,0,281.715492010117,2.34,284.092412948608,285.343802928925,1.25472092628479,0,2.56,287.926206827164,0,accrej,288.968261003494,0
220256,4,33,1003,93,-1000,0,0,-1,0,288.968261003494,2.39,291.392271995544,293.164942026138,1.77661204338074,0,2.25,295.475621938705,0,accrej,296.515452861786,0
220256,4,34,1003,99,-1000,0,1,1,0,296.515452861786,4.96,301.525782823563,303.176886796951,1.65460681915283,1,0.88,304.092253923416,0,accrej,305.163537025452,0
220256,4,35,1003,109,-1000,0,0,1,0,305.163537025452,2.07,307.275537014008,309.090248823166,1.8207221031189,1,2.84,311.975574016571,0,accrej,313.01532793045,0
220256,4,36,1003,29,-1000,0,1,1,0,313.01532793045,1.8,314.860805988312,317.22229886055,2.3671350479126,1,1.4,318.659120798111,0,accrej,319.702082872391,0
220256,4,37,1003,191,190,1,0,1,0,319.702082872391,2.11,321.868733882904,323.386823892593,1.51258611679077,0,1.81,325.967810869217,0,new_learn,326.991644859314,0
220256,4,38,1003,189,190,1,1,1,0,326.991644859314,2.7,329.742220878601,330.541679859161,0.79455304145813,1,1.09,333.133484840393,0,new_learn,334.156177997589,0
220256,4,39,1003,48,-1000,0,0,-1,0,334.156177997589,3.69,337.892203807831,339.173687934875,1.29288291931152,0,1.32,340.54233288765,0,accrej,341.581972837448,0
220256,4,40,1003,54,-1000,0,0,-1,0,341.581972837448,8.7,350.342222929001,351.974270820618,1.6401469707489,0,1.15,353.17546081543,354.188382863998,accrej,356.742209911346,0
220256,4,41,1003,97,-1000,0,1,1,0,356.742209911346,1.94,358.73037481308,360.380597829819,1.65652298927307,0,2.6,363.029608011246,0,accrej,364.069941997528,0
220256,4,42,1003,44,-1000,0,0,0,0,364.069941997528,2.48,366.595794916153,368.332974910736,1.7462329864502,1,4.6,372.978320837021,0,accrej,374.021008014679,0
220256,4,43,1003,61,-1000,0,0,1,0,374.021008014679,3.06,377.125968933105,378.629354953766,1.51549220085144,1,1.24,379.910830974579,0,accrej,380.945593833923,0
220256,4,44,1003,189,191,1,1,1,0,380.945593833923,2.53,383.526873826981,384.847211837769,1.31521415710449,1,1.29,387.426821947098,0,new_learn,388.487212896347,0
220256,4,45,1003,190,189,1,1,-1,0,388.487212896347,2.46,390.992976903915,391.970721960068,0.97207498550415,0,5.13,397.125555992126,0,new_learn,398.177904844284,0
220256,4,46,1003,191,189,1,0,1,0,398.177904844284,5.5,403.725700855255,404.781311988831,1.04967713356018,1,2.83,407.642567873001,0,new_learn,408.70286989212,0
220256,4,47,1003,101,-1000,0,0,1,0,408.70286989212,3.78,412.52568602562,414.17995095253,1.65749788284302,1,2.97,417.192004919052,0,accrej,418.245281934738,0
220256,4,48,1003,18,-1000,0,1,1,0,418.245281934738,2.36,420.65899181366,421.773381948471,1.12292194366455,1,2.41,424.209050893784,0,accrej,425.278936862946,0
220256,4,49,1003,191,190,1,0,-1,0,425.278936862946,1.86,427.192492961884,428.591753959656,1.39468288421631,0,5.09,433.709358930588,0,new_learn,434.77595281601,0
220256,4,50,1003,189,190,1,1,1,0,434.77595281601,2.09,436.90881896019,438.841971874237,1.92820906639099,1,3.94,442.808866977692,443.811275005341,new_learn,446.353817939758,0
220256,4,51,1003,190,191,1,1,1,0,446.353817939758,1.92,448.325600862503,449.478081941605,1.14686393737793,0,0.87,452.068537950516,0,new_learn,453.131508827209,0
220256,4,52,1003,189,191,1,0,1,0,453.131508827209,1.82,455.001489877701,457.043802976608,2.03607392311096,0,4.42,461.517138957977,0,new_learn,462.552352905273,0
220256,4,53,1003,85,-1000,0,1,-1,0,462.552352905273,2.52,465.125978946686,466.383183002472,1.26526308059692,0,3.03,469.449659824371,0,accrej,470.489676952362,0
220256,4,54,1003,191,190,1,1,1,0,470.489676952362,4.76,475.299045801163,476.66704583168,1.36157917976379,1,3.68,480.392680883408,0,new_learn,481.414523839951,0
220256,4,55,1003,32,-1000,0,1,-1,0,481.414523839951,2.64,484.098406791687,485.378466844559,1.28268814086914,1,0.71,486.113982915878,0,accrej,487.15003991127,0
220256,4,56,1003,90,-1000,0,0,-1,0,487.15003991127,1.85,489.046840906143,490.644222021103,1.60633611679077,0,5.29,495.979417800903,0,accrej,497.034442901611,0
220256,4,57,1003,190,191,1,0,1,0,497.034442901611,5.05,502.143049955368,503.515540838242,1.36850500106812,1,1.01,506.1119120121,0,new_learn,507.172385931015,0
220256,4,58,1003,191,189,1,0,-1,0,507.172385931015,2.71,509.911054849625,511.490547895432,1.57371115684509,1,5.05,516.576643943787,0,new_learn,517.598482847214,0
220256,4,59,1003,189,190,1,1,1,0,517.598482847214,1.96,519.593150854111,521.225476980209,1.6275520324707,1,4.98,526.25951385498,0,new_learn,527.282369852066,0
220256,4,60,1003,190,189,1,0,-1,0,527.282369852066,2.29,529.609508991241,531.452193975449,1.84088897705078,1,0.91,534.02669095993,535.037015914917,new_learn,537.585280895233,0
220256,4,61,1003,64,-1000,0,0,1,0,537.585280895233,2.03,539.659646987915,541.012223005295,1.36267185211182,1,4.37,545.426863908768,0,accrej,546.498940944672,0
220256,4,62,1003,190,189,1,0,1,0,546.498940944672,4.63,551.176316022873,552.570314884186,1.38916277885437,1,4.71,557.321564912796,0,new_learn,558.344449996948,0
220256,4,63,1003,89,-1000,0,0,1,0,558.344449996948,3.76,562.154546976089,563.119411945343,0.973685026168823,1,3.14,566.321354866028,0,accrej,567.391460895538,0
220256,4,64,1003,189,190,1,1,1,0,567.391460895538,3.21,570.653713941574,572.021448850632,1.3622510433197,1,4.53,576.593603849411,0,new_learn,577.657079935074,0
220256,4,65,1003,30,-1000,0,0,-1,0,577.657079935074,3.4,581.102154970169,582.271075963974,1.17934203147888,0,0.71,583.035207986832,0,accrej,584.089945793152,0
220256,4,66,1003,189,191,1,1,-1,0,584.089945793152,2.02,586.160178899765,588.232959985733,2.06762409210205,1,2.06,590.817801952362,0,new_learn,591.867770910263,0
